npsn,name,jenjang,provinsi,kabupaten,kecamatan,provinceCode,regencyCode,districtCode
20580201,MADRASAH ALIYAH DARUSSALAM,MA,Jawa Timur,Kab. Gresik,Kedamean,050000,050100,050103
20580239,MADRASAH ALIYAH RADEN PAKU,MA,Jawa Timur,Kab. Gresik,Kedamean,050000,050100,050103
20580194,MADRASAH ALIYAH AL - MADANY,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
70026214,MADRASAH ALIYAH AL-AZHAR,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
20580199,MADRASAH ALIYAH BUSTANUL ARIFIN,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
20580234,MADRASAH ALIYAH MIFTAHUL ULUM,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
70042932,MADRASAH ALIYAH MODERN SKILL AL AZKAA,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
69993524,MADRASAH ALIYAH SALAFIYAH,MA,Jawa Timur,Kab. Gresik,Menganti,050000,050100,050104
20580241,MADRASAH ALIYAH ROUDLOTUL HIKMAH,MA,Jawa Timur,Kab. Gresik,Cerme,050000,050100,050105
69977870,MADRASAH ALIYAH AN NURIYAH,MA,Jawa Timur,Kab. Gresik,Benjeng,050000,050100,050106
20580217,MADRASAH ALIYAH WALI SONGO,MA,Jawa Timur,Kab. Gresik,Benjeng,050000,050100,050106
20580187,MAN 2 GRESIK,MA,Jawa Timur,Kab. Gresik,Benjeng,050000,050100,050106
20580207,MADRASAH ALIYAH HIDAYATUL UMMAH,MA,Jawa Timur,Kab. Gresik,Balong Panggang,050000,050100,050107
20580195,MADRASAH ALIYAH ARRAUDLAH,MA,Jawa Timur,Kab. Gresik,Duduk Sampeyan,050000,050100,050108
20580198,MAS ASY SYAFIIYAH,MA,Jawa Timur,Kab. Gresik,Duduk Sampeyan,050000,050100,050108
20580226,MADRASAH ALIYAH MAARIF NU SIDOMUKTI,MA,Jawa Timur,Kab. Gresik,Kebomas,050000,050100,050109
20580219,MADRASAH ALIYAH MASYHUDIYAH,MA,Jawa Timur,Kab. Gresik,Kebomas,050000,050100,050109
20580214,MADRASAH ALIYAH AL HIDAYAH,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
20580190,MADRASAH ALIYAH AL IBROHIMI,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
20580197,MADRASAH ALIYAH ASSA`IDIYAH TANGGULREJO,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
20580203,MADRASAH ALIYAH DARUTTAQWA,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
20580218,MADRASAH ALIYAH MAMBAUS SHOLIHIN,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
20580247,MADRASAH ALIYAH YASMU,MA,Jawa Timur,Kab. Gresik,Manyar,050000,050100,050111
69788168,MADRASAH ALIYAH AL ISHLAH,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
70035730,MADRASAH ALIYAH BILINGUAL ENTREPRENEURSHIP ROBITHOTUL ASHFIYA`,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580206,MADRASAH ALIYAH HASYIMIYAH,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580223,MADRASAH ALIYAH MA`ARIF MIFTAHUL ULUM,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580225,MADRASAH ALIYAH MAARIF NU ASSAADAH,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580230,MADRASAH ALIYAH MAMBA`UL ULUM,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
69975843,MADRASAH ALIYAH MANBAUL IHSAN,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580231,MADRASAH ALIYAH MANBAUL ULUM,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
70036408,MADRASAH ALIYAH NURUL HUDA,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580204,MAN 1 GRESIK,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580188,MAS AL ASYHAR,MA,Jawa Timur,Kab. Gresik,Bungah,050000,050100,050112
20580215,MADRASAH ALIYAH KANJENG SEPUH,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
20580229,MADRASAH ALIYAH MAMBAUL HISAN,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
20580235,MADRASAH ALIYAH MUHAMMADIYAH 1,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
20580237,MADRASAH ALIYAH NURUL FATAH,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
20580238,MADRASAH ALIYAH NURUL HUDA,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
70034390,MADRASAH ALIYAH REFAH ISLAMI,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
70042607,MADRASAH ALIYAH SUNANUL MUHTADIN,MA,Jawa Timur,Kab. Gresik,Sidayu,050000,050100,050113
20580191,MADRASAH ALIYAH AL KARIMI,MA,Jawa Timur,Kab. Gresik,Dukun,050000,050100,050114
20580210,MADRASAH ALIYAH IHYAUL ULUM,MA,Jawa Timur,Kab. Gresik,Dukun,050000,050100,050114
20580232,MADRASAH ALIYAH MATHLABUL HUDA,MA,Jawa Timur,Kab. Gresik,Dukun,050000,050100,050114
20580243,MADRASAH ALIYAH TANWIRUL QULUB YPPMU,MA,Jawa Timur,Kab. Gresik,Dukun,050000,050100,050114
20580248,MADRASAH ALIYAH YKUI MASKUMAMBANG,MA,Jawa Timur,Kab. Gresik,Dukun,050000,050100,050114
20580193,MADRASAH ALIYAH AL - KHOIRIYAH,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
69941763,MADRASAH ALIYAH AL FALAH,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
70013540,MADRASAH ALIYAH DARUL UBUDIYAH,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580227,MADRASAH ALIYAH MA`ARIF SUMURBER,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580221,MADRASAH ALIYAH MUHAMMADIYAH 02,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580236,MADRASAH ALIYAH NAHDLOTUL ULAMA,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580222,MADRASAH ALIYAH NASHRUDDIN,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580242,MADRASAH ALIYAH ROUDLOTUL ULUM,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580244,MADRASAH ALIYAH TARBIYATUL WATHON,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580245,MADRASAH ALIYAH TARBIYATUS SHIBYAN,MA,Jawa Timur,Kab. Gresik,Panceng,050000,050100,050115
20580189,MADRASAH ALIYAH AL FATTAH,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
20580192,MADRASAH ALIYAH AL MUNIROH,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
20580209,MADRASAH ALIYAH IHYAUL ISLAM,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
20580212,MADRASAH ALIYAH IHYAUL ULUM,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
20580213,MADRASAH ALIYAH ISLAMIYAH,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
69883284,MADRASAH ALIYAH MUHAMMADIYAH 4,MA,Jawa Timur,Kab. Gresik,Ujung Pangkah,050000,050100,050116
69993539,MADRASAH ALIYAH AL-MANAR MENARA,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
20580202,MADRASAH ALIYAH DARUSSALAM,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
69977867,MADRASAH ALIYAH DARUSSALAM DAUN,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
20580205,MADRASAH ALIYAH HASAN JUFRI,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
20580208,MADRASAH ALIYAH HIMAYATUL ISLAM,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
20577748,MADRASAH ALIYAH IHYAUL ULUM,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
70044557,MADRASAH ALIYAH MA. AL-AZHAR NASHIRUDDIN,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
69977869,MADRASAH ALIYAH MA`ARIF NURUL ABROR SIDOGEDUNGBATU,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
69927590,MADRASAH ALIYAH MIFTAHUL ULUM KARETENG,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
70013086,MADRASAH ALIYAH NURUT TAQWA,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
69977866,MADRASAH ALIYAH SABILUL MUTTAQIN,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
20580246,MADRASAH ALIYAH UMAR MAS UD,MA,Jawa Timur,Kab. Gresik,Sangkapura,050000,050100,050117
69941761,MADRASAH ALIYAH DARUL IMAN,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
70044239,MADRASAH ALIYAH HUSNUL ISLAM,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
20580228,MADRASAH ALIYAH MAMBAUL FALAH,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
20580233,MADRASAH ALIYAH MIFTAHUL HUDA,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
20580220,MADRASAH ALIYAH MIFTAHUL ULUM,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
69977868,MADRASAH ALIYAH NAHDLATUL ULAMA PADANG JAMBU,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
69927591,MADRASAH ALIYAH RUHUL AMIN,MA,Jawa Timur,Kab. Gresik,Tambak,050000,050100,050118
69734237,MADRASAH ALIYAH DARUL HIKMAH,MA,Jawa Timur,Kab. Sidoarjo,Tarik,050000,050200,050201
20584614,MADRASAH ALIYAH SABILUNNAJAH,MA,Jawa Timur,Kab. Sidoarjo,Prambon,050000,050200,050202
20584600,MADRASAH ALIYAH BURHANUL HIDAYAH,MA,Jawa Timur,Kab. Sidoarjo,Krembung,050000,050200,050203
69983549,MAS NURUS SA`ADAH,MA,Jawa Timur,Kab. Sidoarjo,Krembung,050000,050200,050203
20584590,MADRASAH ALIYAH ABIL HASAN ASY SYADZILY,MA,Jawa Timur,Kab. Sidoarjo,Porong,050000,050200,050204
69881809,MADRASAH ALIYAH AL-ASYIYAH,MA,Jawa Timur,Kab. Sidoarjo,Porong,050000,050200,050204
20584592,MADRASAH ALIYAH AL-FUDLOLA`,MA,Jawa Timur,Kab. Sidoarjo,Porong,050000,050200,050204
69734238,MADRASAH ALIYAH KHOLID BIN WALID,MA,Jawa Timur,Kab. Sidoarjo,Porong,050000,050200,050204
60728151,MADRASAH ALIYAH AL FATAH,MA,Jawa Timur,Kab. Sidoarjo,Jabon,050000,050200,050205
69993627,MADRASAH ALIYAH AL-MACHFUDZOH,MA,Jawa Timur,Kab. Sidoarjo,Jabon,050000,050200,050205
69887045,MAS MANBA`UL HUDA AL MUBAROK,MA,Jawa Timur,Kab. Sidoarjo,Jabon,050000,050200,050205
20584609,MAS MANBAUL HUDA,MA,Jawa Timur,Kab. Sidoarjo,Jabon,050000,050200,050205
20584595,MADRASAH ALIYAH ASY-SYAFI`IYAH,MA,Jawa Timur,Kab. Sidoarjo,Tanggulangin,050000,050200,050206
20584615,MADRASAH ALIYAH SALAFIYAH,MA,Jawa Timur,Kab. Sidoarjo,Tanggulangin,050000,050200,050206
20584608,MAS MANBA`UL HIKAM,MA,Jawa Timur,Kab. Sidoarjo,Tanggulangin,050000,050200,050206
69734239,MADRASAH ALIYAH AL MU`AWANAH,MA,Jawa Timur,Kab. Sidoarjo,Candi,050000,050200,050207
20584605,MADRASAH ALIYAH ISLAMIYAH,MA,Jawa Timur,Kab. Sidoarjo,Candi,050000,050200,050207
69941750,MADRASAH ALIYAH MA`ARIF NU,MA,Jawa Timur,Kab. Sidoarjo,Candi,050000,050200,050207
20584611,MADRASAH ALIYAH NURUL IKHLAS,MA,Jawa Timur,Kab. Sidoarjo,Candi,050000,050200,050207
69983548,MADRASAH ALIYAH DARUL ULUM TLASIH,MA,Jawa Timur,Kab. Sidoarjo,Tulangan,050000,050200,050208
20584602,MADRASAH ALIYAH DARUN NAJAH,MA,Jawa Timur,Kab. Sidoarjo,Tulangan,050000,050200,050208
20584618,MADRASAH ALIYAH UNGGULAN,MA,Jawa Timur,Kab. Sidoarjo,Tulangan,050000,050200,050208
70044452,MAS PROGRESIF BUMI SHOLAWAT,MA,Jawa Timur,Kab. Sidoarjo,Tulangan,050000,050200,050208
70010790,MADRASAH ALIYAH UNGGULAN HIDAYATUL ARIFIN,MA,Jawa Timur,Kab. Sidoarjo,Wonoayu,050000,050200,050209
69977851,MA ISLAM TERPADU DARUL FIKRI,MA,Jawa Timur,Kab. Sidoarjo,Sukodono,050000,050200,050210
20584604,MADRASAH ALIYAH HASYIM ASY`ARI,MA,Jawa Timur,Kab. Sidoarjo,Sukodono,050000,050200,050210
70052120,MA ISLAM TERPADU INSAN KAMIL SIDOARJO,MA,Jawa Timur,Kab. Sidoarjo,Sidoarjo,050000,050200,050211
69941749,MADRASAH ALIYAH BILINGUAL MUSLIMAT NU,MA,Jawa Timur,Kab. Sidoarjo,Sidoarjo,050000,050200,050211
20584593,MADRASAH ALIYAH NU SIDOARJO,MA,Jawa Timur,Kab. Sidoarjo,Sidoarjo,050000,050200,050211
20584594,MADRASAH ALIYAH AL-KHOZINY,MA,Jawa Timur,Kab. Sidoarjo,Buduran,050000,050200,050212
20584607,MADRASAH ALIYAH FAQIH HASYIM,MA,Jawa Timur,Kab. Sidoarjo,Buduran,050000,050200,050212
20584616,MAN SIDOARJO,MA,Jawa Timur,Kab. Sidoarjo,Buduran,050000,050200,050212
20584610,MADRASAH ALIYAH NURUL HUDA,MA,Jawa Timur,Kab. Sidoarjo,Sedati,050000,050200,050213
70034682,MA UNGGULAN NUR AL-JADID WARU,MA,Jawa Timur,Kab. Sidoarjo,Waru,050000,050200,050214
20584597,MADRASAH ALIYAH BANU HASYIM,MA,Jawa Timur,Kab. Sidoarjo,Waru,050000,050200,050214
20584601,MADRASAH ALIYAH DARUL ULUM,MA,Jawa Timur,Kab. Sidoarjo,Waru,050000,050200,050214
20584603,MADRASAH ALIYAH FADLLILLAH,MA,Jawa Timur,Kab. Sidoarjo,Waru,050000,050200,050214
20584617,MADRASAH ALIYAH TANADA,MA,Jawa Timur,Kab. Sidoarjo,Waru,050000,050200,050214
70036068,MA MISRIU,MA,Jawa Timur,Kab. Sidoarjo,Gedangan,050000,050200,050215
70026262,MADRASAH ALIYAH MULIA INSANI,MA,Jawa Timur,Kab. Sidoarjo,Gedangan,050000,050200,050215
20584598,MAS BI`RUL ULUM,MA,Jawa Timur,Kab. Sidoarjo,Gedangan,050000,050200,050215
20584606,MADRASAH ALIYAH JABAL NOER,MA,Jawa Timur,Kab. Sidoarjo,Taman,050000,050200,050216
20584612,MADRASAH ALIYAH PONDOK PESANTREN MAS,MA,Jawa Timur,Kab. Sidoarjo,Taman,050000,050200,050216
20584596,MAS BAHAUDDIN,MA,Jawa Timur,Kab. Sidoarjo,Taman,050000,050200,050216
20584613,MAS ROUDLOTUL BANAT,MA,Jawa Timur,Kab. Sidoarjo,Taman,050000,050200,050216
70034690,MA ALAM AL IZZAH,MA,Jawa Timur,Kab. Sidoarjo,Krian,050000,050200,050217
20584591,MADRASAH ALIYAH AL IHSAN,MA,Jawa Timur,Kab. Sidoarjo,Krian,050000,050200,050217
20584599,MADRASAH ALIYAH BILINGUAL,MA,Jawa Timur,Kab. Sidoarjo,Krian,050000,050200,050217
70027382,MA UNGGULAN ALFA SALAM,MA,Jawa Timur,Kab. Sidoarjo,Balong Bendo,050000,050200,050218
70034245,MA UNGGULAN ROHMATUL UMMAH,MA,Jawa Timur,Kab. Mojokerto,Jatirejo,050000,050300,050301
20584247,MAS BIDAYATUL HIDAYAH,MA,Jawa Timur,Kab. Mojokerto,Jatirejo,050000,050300,050301
20584260,MAS HIDAYATUL FALAH,MA,Jawa Timur,Kab. Mojokerto,Jatirejo,050000,050300,050301
70027860,MA PESANTREN AL GHOITS,MA,Jawa Timur,Kab. Mojokerto,Gondang,050000,050300,050302
20584264,MAS MIFTAHUL QULUB,MA,Jawa Timur,Kab. Mojokerto,Gondang,050000,050300,050302
20584266,MAS MIFTAHUL ULUM GONDANG,MA,Jawa Timur,Kab. Mojokerto,Gondang,050000,050300,050302
69992349,MA UNGGULAN AMANATUL UMMAH 03,MA,Jawa Timur,Kab. Mojokerto,Pacet,050000,050300,050303
20584259,MAS PACET,MA,Jawa Timur,Kab. Mojokerto,Pacet,050000,050300,050303
70043252,MAS UNGGUL SABIRA,MA,Jawa Timur,Kab. Mojokerto,Pacet,050000,050300,050303
20584276,MAS UNGGULAN HIKMATUL AMANAH,MA,Jawa Timur,Kab. Mojokerto,Pacet,050000,050300,050303
70044503,MAS PROGRAM TAHFIDZ AL IZZAH,MA,Jawa Timur,Kab. Mojokerto,Trawas,050000,050300,050304
20584277,MAS WAHID HASYIM,MA,Jawa Timur,Kab. Mojokerto,Trawas,050000,050300,050304
70036581,MA MASYITHOH,MA,Jawa Timur,Kab. Mojokerto,Ngoro,050000,050300,050305
69977852,MA SABILILLAH,MA,Jawa Timur,Kab. Mojokerto,Ngoro,050000,050300,050305
20584243,MAS AL-ISLAMY,MA,Jawa Timur,Kab. Mojokerto,Ngoro,050000,050300,050305
20584251,MAS DARUT TAQWA,MA,Jawa Timur,Kab. Mojokerto,Ngoro,050000,050300,050305
70059308,MA 2 AD-DAULIYYAH NURUL ISLAM,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
60728125,MAS AL MUHAJIRIN,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
20584252,MAS DZULQORNAIN,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
60728126,MAS NURUL ISLAM,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
20584268,MAS NURUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
20584273,MAS SABILUL MUTTAQIN,MA,Jawa Timur,Kab. Mojokerto,Pungging,050000,050300,050306
70045020,MA AL KAUTSAR,MA,Jawa Timur,Kab. Mojokerto,Kutorejo,050000,050300,050307
70027043,MA TEKNOLOGI INFORMASI BERLIAN,MA,Jawa Timur,Kab. Mojokerto,Kutorejo,050000,050300,050307
69881477,MAS Salafiyah Safinatun Najah,MA,Jawa Timur,Kab. Mojokerto,Kutorejo,050000,050300,050307
20584244,MAS AL-MAS`UDY,MA,Jawa Timur,Kab. Mojokerto,Kutorejo,050000,050300,050307
70043133,MAS MAHAD AN NUR,MA,Jawa Timur,Kab. Mojokerto,Kutorejo,050000,050300,050307
70035205,MA AL MANSHUR,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
20584267,MAN 1 MOJOKERTO,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
20584242,MAS AL KAMAL,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
20584256,MAS AL-FATAH,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
20584262,MAS MAMBAUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
20584270,MAS RADEN PATAH,MA,Jawa Timur,Kab. Mojokerto,Mojosari,050000,050300,050308
69983550,MAS DARUL MA`ARIF,MA,Jawa Timur,Kab. Mojokerto,Bangsal,050000,050300,050309
69941751,MAS GRAFIKA AS-SALAM,MA,Jawa Timur,Kab. Mojokerto,Bangsal,050000,050300,050309
20584258,MAS AL-ISTIQOMAH,MA,Jawa Timur,Kab. Mojokerto,Dlanggu,050000,050300,050310
20584248,MAS BUSTANUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Dlanggu,050000,050300,050310
70040029,MA UNGGULAN DARUL HIKAM,MA,Jawa Timur,Kab. Mojokerto,Puri,050000,050300,050311
20584261,MAS SYARIF HIDAYATULLAH,MA,Jawa Timur,Kab. Mojokerto,Puri,050000,050300,050311
69977853,MA ISLAMIC CENTER,MA,Jawa Timur,Kab. Mojokerto,Trowulan,050000,050300,050312
70027551,MA UNGGULAN MIFTAHUL KHOIR,MA,Jawa Timur,Kab. Mojokerto,Trowulan,050000,050300,050312
69881476,MAS UNGGULAN AL-KAUTSAR,MA,Jawa Timur,Kab. Mojokerto,Trowulan,050000,050300,050312
20584241,MAS AL ITTIHAD,MA,Jawa Timur,Kab. Mojokerto,Trowulan,050000,050300,050312
20584263,MAS MIFTAHUL HIKMAH,MA,Jawa Timur,Kab. Mojokerto,Trowulan,050000,050300,050312
60728127,MAN 2 MOJOKERTO,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584255,MAS AL IKHLAS,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584257,MAS AL-ICHSAN,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
69983551,MAS AN-NAHDLIYYAH,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584249,MAS DARUL HIKMAH,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584269,MAS PESANTREN AL-AMIN,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584271,MAS RAUDLATUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584274,MAS SALAFIYAH SYAFI`IYAH,MA,Jawa Timur,Kab. Mojokerto,Sooko,050000,050300,050313
20584272,MAS ROUDLOTUN NASYIIN,MA,Jawa Timur,Kab. Mojokerto,Kemlagi,050000,050300,050315
20584245,MAS AL-MUSTHOFA,MA,Jawa Timur,Kab. Mojokerto,Jetis,050000,050300,050316
20584246,MAS BAHRUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Jetis,050000,050300,050316
20584250,MAS DARUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Jetis,050000,050300,050316
20584254,MAS HIDAYATUL MUWAFFIQ,MA,Jawa Timur,Kab. Mojokerto,Jetis,050000,050300,050316
20584275,MAS UNGGULAN DARUL FALAH,MA,Jawa Timur,Kab. Mojokerto,Jetis,050000,050300,050316
20584253,MAS HASANUDDIN,MA,Jawa Timur,Kab. Mojokerto,Dawar Blandong,050000,050300,050317
20584265,MAS MIFTAHUL ULUM,MA,Jawa Timur,Kab. Mojokerto,Dawar Blandong,050000,050300,050317
20580318,MAN 10 JOMBANG,MA,Jawa Timur,Kab. Jombang,Bandar KedungMulyo,050000,050400,050401
69894881,MAS Al Anwar,MA,Jawa Timur,Kab. Jombang,Perak,050000,050400,050402
20580336,MAS BAHRUL ULUM,MA,Jawa Timur,Kab. Jombang,Perak,050000,050400,050402
20579990,MAS SAYYID ABDURRAHMAN,MA,Jawa Timur,Kab. Jombang,Perak,050000,050400,050402
20579997,MAS UMAR ZAHID PERAK,MA,Jawa Timur,Kab. Jombang,Perak,050000,050400,050402
70026435,MA Abdul Hadi,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580324,MA AL - ANWAR,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580320,MA AL ASY ARI,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580321,MA AL HIKAM,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
60728638,MA Al Quran La Raiba Hanifida,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580323,MA AL URWATUL WUTSQO,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
69993499,MA AL-UMMAH,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580330,MA AR-RAHMAN SUMOYONO,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20580334,MA AT-TAUFIQ,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
20579949,MA DARUL HIKMAH BANDUNGSARI,MA,Jawa Timur,Kab. Jombang,Diwek,050000,050400,050404
